Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
ACAT,Arctic Cat Inc.,16.29,212546381.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/acat
ARDX,"Ardelyx, Inc.",14.95,707163315.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ardx
ARNA,"Arena Pharmaceuticals, Inc.",1.41,343072467.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arna
ARCC,Ares Capital Corporation,16.79,5271287794,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arcc
AGII,"Argo Group International Holdings, Ltd.",64.75,1940299018,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agii
AGIIL,"Argo Group International Holdings, Ltd.",25.13,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agiil
ARGS,"Argos Therapeutics, Inc.",4.9,202110074.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/args
ARIS,"ARI Network Services, Inc.",5.37,93696114.42,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aris
ARIA,"ARIAD Pharmaceuticals, Inc.",12.68,2462466930,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aria
ARKR,Ark Restaurants Corp.,22.1982,75989322.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arkr
ARTX,Arotech Corporation,3.95,104430984.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/artx
ARWA,Arowana Inc.,10.25,109851792,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arwa
ARWAR,Arowana Inc.,0.52,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arwar
ARWAU,Arowana Inc.,13.43,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arwau
ARWAW,Arowana Inc.,0.27,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arwaw
ARQL,"ArQule, Inc.",1.33,94587882.97,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arql
ARRY,Array BioPharma Inc.,8.66,1459619791,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arry
ARRS,ARRIS International plc,29.75,5643100428,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arrs
DWAT,Arrow DWA Tactical ETF,10.5508,9495720,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwat
AROW,Arrow Financial Corporation,40.7,548119517,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arow
ARWR,"Arrowhead Pharmaceuticals, Inc.",1.35,82012941.45,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arwr
ARTNA,Artesian Resources Corporation,32.73,298340725.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/artna
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",3.1,12738061.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/artw
PUMP,"Asante Solutions, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pump
ASBB,"ASB Bancorp, Inc.",29.25,110779168.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asbb
ASNA,"Ascena Retail Group, Inc.",8.04,1565903107,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asna
ASND,Ascendis Pharma A/S,20.6,397056924.8,19274608,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asnd
ASCMA,"Ascent Capital Group, Inc.",17.93,220928278.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ascma
APWC,Asia Pacific Wire & Cable Corporation Limited,2.3,31785238.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/apwc
ASML,ASML Holding N.V.,102.66,6444545765,62775626,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asml
AZPN,"Aspen Technology, Inc.",54.44,4204463969,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/azpn
ASMB,"Assembly Biosciences, Inc.",13.37,230305657,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asmb
ASFI,"Asta Funding, Inc.",9.45,111951541.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asfi
ASTE,"Astec Industries, Inc.",69.42,1599735653,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aste
ATRO,Astronics Corporation,40.7,1359174913,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/atro
ALOT,"AstroNova, Inc.",13.5,100778809.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/alot
ASTC,Astrotech Corporation,1.6,33886732.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/astc
ASUR,Asure Software Inc,8.42,55120519.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asur
ATAI,ATA Inc.,3.9873,50816870.54,12744682,n/a,n/a,n/a,http://www.nasdaq.com/symbol/atai
ATRA,"Atara Biotherapeutics, Inc.",16.9,487744731.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/atra
ATHN,"athenahealth, Inc.",96.2,3796077685,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/athn
ATHX,"Athersys, Inc.",1.61,137652374.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/athx
AAPC,Atlantic Alliance Partnership Corp.,7.6,28022970.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aapc
AAME,Atlantic American Corporation,3.95,80640150.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aame
ACBI,"Atlantic Capital Bancshares, Inc.",16.95,424092322.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/acbi
ACFC,Atlantic Coast Financial Corporation,7.12,110424514.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/acfc
ABY,Atlantica Yield plc,18.17,1820947614,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aby
ATLC,Atlanticus Holdings Corporation,2.8,43041278,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/atlc
AAWW,Atlas Air Worldwide Holdings,52.8,1320507355,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aaww
AFH,"Atlas Financial Holdings, Inc.",17.9,215216980.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/afh
TEAM,Atlassian Corporation Plc,26.55,5844120687,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/team
ATNI,"ATN International, Inc.",78.52,1267271734,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/atni
ATOM,Atomera Incorporated,6.9999,84170745.54,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/atom
ATOS,Atossa Genetics Inc.,1.79,6780460.93,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/atos
ATRC,"AtriCure, Inc.",18.55,616601332.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/atrc
ATRI,Atrion Corporation,497.4,907396872,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/atri
ATTU,Attunity Ltd.,5.66,95114817.08,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/attu
LIFE,"aTyr Pharma, Inc.",3.6,85386704.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/life
AUBN,"Auburn National Bancorporation, Inc.",29.5,107483928.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aubn
BOLD,"Audentes Therapeutics, Inc.",16.82,365417241.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bold
AUDC,AudioCodes Ltd.,6.23,206194116.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/audc
AUPH,Aurinia Pharmaceuticals Inc,2.81,111633448.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/auph
EARS,Auris Medical Holding AG,1.29,44285318.16,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ears
ABTL,Autobytel Inc.,14.88,163119470.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/abtl
ADSK,"Autodesk, Inc.",81.11,18051545711,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adsk
ADP,"Automatic Data Processing, Inc.",98.22,44314233374,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adp
AVEO,"AVEO Pharmaceuticals, Inc.",0.6277,47619171.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aveo
AVXS,"AveXis, Inc.",55.46,1534926932,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/avxs
AVNW,"Aviat Networks, Inc.",14.94,78603612.84,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/avnw
AVID,"Avid Technology, Inc.",4.57,185657058.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/avid
AVGR,"Avinger, Inc.",4,91216780,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/avgr
AVIR,"Aviragen Therapeutics, Inc.",1.32,51005442.84,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/avir
CAR,"Avis Budget Group, Inc.",40.46,3556014066,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/car
AHPA,Avista Healthcare Public Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahpa
AHPAU,Avista Healthcare Public Acquisition Corp.,10.2,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahpau
AHPAW,Avista Healthcare Public Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahpaw
AWRE,"Aware, Inc.",5.8,131254121.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/awre
AXAR,Axar Acquisition Corp.,9.85,83785193.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axar
AXARU,Axar Acquisition Corp.,9.9099,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axaru
AXARW,Axar Acquisition Corp.,0.075,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axarw
ACLS,"Axcelis Technologies, Inc.",13.8,405280359.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/acls
AXGN,"AxoGen, Inc.",8.25,271409448.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axgn
AXSM,"Axsome Therapeutics, Inc.",6.7,128327893.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axsm
AXTI,AXT Inc,5.05,164424889.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axti
AZRX,"AzurRx BioPharma, Inc.",4.55,43821450.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/azrx
BCOM,B Communications Ltd.,21.17,632751082.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcom
RILY,"B. Riley Financial, Inc.",16.9,321827916.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rily
RILYL,"B. Riley Financial, Inc.",25.4585,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rilyl
BOSC,B.O.S. Better Online Solutions,1.96,5215859.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bosc
BEAV,"B/E Aerospace, Inc.",60.14,6110413621,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/beav
BIDU,"Baidu, Inc.",170.82,46809006871,274025330,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bidu
BCPC,Balchem Corporation,87.56,2777486119,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcpc
BWINA,"Baldwin & Lyons, Inc.",25.01,377251065.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bwina
BWINB,"Baldwin & Lyons, Inc.",25,377100225,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bwinb
BLDP,"Ballard Power Systems, Inc.",1.82,317985176.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bldp
BANF,BancFirst Corporation,91,1429462853,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banf
BANFP,BancFirst Corporation,27.3,27300000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banfp
BCTF,"Bancorp 34, Inc.",12.61,43355575.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bctf
BKMU,Bank Mutual Corporation,9.05,413329627.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bkmu
BOCH,Bank of Commerce Holdings (CA),9.15,122970711.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/boch
BMRC,Bank of Marin Bancorp,72,440869032,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bmrc
BKSC,Bank of South Carolina Corp.,21.75,107639423.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bksc
BOTJ,"Bank of the James Financial Group, Inc.",15,65676540,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/botj
OZRK,Bank of the Ozarks,52.11,6313004458,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ozrk
BFIN,BankFinancial Corporation,14.78,284828498.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bfin
BWFG,"Bankwell Financial Group, Inc.",30.17,228436921.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bwfg
BANR,Banner Corporation,54.03,1810707498,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banr
BZUN,Baozun Inc.,12.23,270078269.8,22083260,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bzun
TAPR,Barclays Inverse US Treasury Composite ETN,29.05,19759810,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tapr
BHAC,Barington/Hilco Acquisition Corp.,10.3499,58594261.47,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bhac
BHACR,Barington/Hilco Acquisition Corp.,0.1948,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bhacr
BHACU,Barington/Hilco Acquisition Corp.,10.65,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bhacu
BHACW,Barington/Hilco Acquisition Corp.,0.064,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bhacw
BBSI,"Barrett Business Services, Inc.",62.3,451280454.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbsi
BSET,"Bassett Furniture Industries, Incorporated",31.65,341856334.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bset
BYBK,"Bay Bancorp, Inc.",6.35,65811387.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bybk
BV,"Bazaarvoice, Inc.",4.9,405893567.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bv
BCBP,"BCB Bancorp, Inc. (NJ)",12.9,145177928.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcbp
BECN,"Beacon Roofing Supply, Inc.",47.1,2821460879,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/becn
BSF,"Bear State Financial, Inc.",10.29,387078220,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bsf
BBGI,"Beasley Broadcast Group, Inc.",6.6,189914241,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbgi
BEBE,"bebe stores, inc.",5.87,47006913.04,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bebe
BBBY,Bed Bath & Beyond Inc.,48.08,7312204586,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbby
BGNE,"BeiGene, Ltd.",27.2,286351481.6,10527628,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bgne
BELFA,Bel Fuse Inc.,25.01,298458435.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/belfa
BELFB,Bel Fuse Inc.,32.2,384260760.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/belfb
BLPH,"Bellerophon Therapeutics, Inc.",0.5601,8154924.937,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/blph
BLCM,"Bellicum Pharmaceuticals, Inc.",16.05,435046452.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/blcm
BNCL,"Beneficial Bancorp, Inc.",19,1442367653,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bncl
BNFT,"Benefitfocus, Inc.",29.45,876162208.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bnft
BNTC,Benitec Biopharma Limited,1.42,1620718.42,1141351,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bntc
BNTCW,Benitec Biopharma Limited,0.0989,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bntcw
BGCP,"BGC Partners, Inc.",10.24,2855905618,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bgcp
BGFV,Big 5 Sporting Goods Corporation,18.55,406156627.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bgfv
BASI,"Bioanalytical Systems, Inc.",0.95,7702180.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/basi
ORPN,Bioblast Pharma Ltd.,0.9801,16065573.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/orpn
BIOC,"Biocept, Inc.",0.89,15574463.33,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bioc
BCRX,"BioCryst Pharmaceuticals, Inc.",5.5,405670760,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcrx
BDSI,"BioDelivery Sciences International, Inc.",1.85,100118337,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bdsi
BIIB,Biogen Inc.,287.77,62611407822,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/biib
BIOL,"Biolase, Inc.",1.76,118916073.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/biol
BLFS,"BioLife Solutions, Inc.",1.57,20218284.16,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/blfs
BOLT,BioLight Life Sciences Ltd.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bolt
BLRX,BioLineRx Ltd.,0.9999,33889604.7,33892994,n/a,n/a,n/a,http://www.nasdaq.com/symbol/blrx
BMRN,BioMarin Pharmaceutical Inc.,82.68,14219921291,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bmrn
BMRA,"Biomerica, Inc.",2.6,21280149.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bmra
BVXV,BiondVax Pharmaceuticals Ltd.,3.74,4621080.42,1235583,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bvxv
BVXVW,BiondVax Pharmaceuticals Ltd.,0.3751,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bvxvw
BPTH,"Bio-Path Holdings, Inc.",1.25,119556530,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bpth
BIOS,"BioScrip, Inc.",1.21,142395877,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bios
BBC,BioShares Biotechnology Clinical Trials Fund,19.59,21549000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbc
BBP,BioShares Biotechnology Products Fund,33.93,32236859.07,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbp
BSTC,BioSpecifics Technologies Corp,52,371652268,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bstc
BSTG,"Biostage, Inc.",0.9088,15548630.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bstg
BSPM,"Biostar Pharmaceuticals, Inc.",3.26,8597216.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bspm
TECH,Bio-Techne Corp,107.5,4010786515,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tech
BEAT,"BioTelemetry, Inc.",20.7,584384349.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/beat
BJRI,"BJ&#39;s Restaurants, Inc.",39.85,926841541.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bjri
BBOX,Black Box Corporation,16.55,250706069.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbox
BDE,"Black Diamond, Inc.",6.65,199605987.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bde
BLKB,"Blackbaud, Inc.",65.94,3137544683,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/blkb
BBRY,BlackBerry Limited,7.81,4139004368,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbry
HAWK,"Blackhawk Network Holdings, Inc.",38.35,2123707950,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hawk
BL,"BlackLine, Inc.",25.8,1272741838,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bl
BKCC,BlackRock Capital Investment Corporation,7.64,555246488.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bkcc
ADRA,BLDRS Asia 50 ADR Index Fund,28.7931,21594825,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adra
ADRD,BLDRS Developed Markets 100 ADR Index Fund,20.2128,58617120,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adrd
ADRE,BLDRS Emerging Markets 50 ADR Index Fund,33.54,124098000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adre
ADRU,BLDRS Europe 100 ADR Index Fund,19.23,13461000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adru
BLMN,"Bloomin&#39; Brands, Inc.",19.46,2050907420,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/blmn
BCOR,"Blucora, Inc.",15.35,640396719.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcor
BLBD,Blue Bird Corporation,17.05,380801144.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/blbd
BUFF,"Blue Buffalo Pet Products, Inc.",24.64,4842136499,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/buff
BHBK,"Blue Hills Bancorp, Inc.",18.8,503493572.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bhbk
NILE,"Blue Nile, Inc.",40.47,473394911.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nile
BLUE,"bluebird bio, Inc.",69.5,2592605621,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/blue
BKEP,"Blueknight Energy Partners L.P., L.L.C.",6.65,252654627.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bkep
BKEPP,"Blueknight Energy Partners L.P., L.L.C.",7.96,240062607.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bkepp
BPMC,Blueprint Medicines Corporation,26.98,737287640.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bpmc
ITEQ,BlueStar TA-BIGITech Israel Technology ETF,25.03,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iteq
BMCH,"BMC Stock Holdings, Inc.",19.95,1329001629,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bmch
BNCN,BNC Bancorp,32.5,1694846628,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bncn
BOBE,"Bob Evans Farms, Inc.",54.64,1080051450,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bobe
BOFI,"BofI Holding, Inc.",28.57,1808463172,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bofi
BOFIL,"BofI Holding, Inc.",24.4,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bofil
WIFI,"Boingo Wireless, Inc.",12.56,480783348.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wifi
BOJA,"Bojangles&#39;, Inc.",18.9,690746502.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/boja
BOKF,BOK Financial Corporation,83.53,5505500223,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bokf
BOKFL,BOK Financial Corporation,22.15,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bokfl
BNSO,"Bonso Electronics International, Inc.",2.78,14329318.18,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bnso
BPFH,"Boston Private Financial Holdings, Inc.",16.2,1346663151,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bpfh
BPFHP,"Boston Private Financial Holdings, Inc.",25.2,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bpfhp
BPFHW,"Boston Private Financial Holdings, Inc.",9.88,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bpfhw
EPAY,"Bottomline Technologies, Inc.",25.08,1016492224,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epay
BLVD,Boulevard Acquisition Corp. II,9.92,458800000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/blvd
BLVDU,Boulevard Acquisition Corp. II,10.16,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/blvdu
BLVDW,Boulevard Acquisition Corp. II,0.5,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/blvdw
BOXL,Boxlight Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/boxl
BCLI,Brainstorm Cell Therapeutics Inc.,2.16,40366051.92,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcli
BBRG,"Bravo Brio Restaurant Group, Inc.",4.2,61849221,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbrg
BDGE,"Bridge Bancorp, Inc.",36.85,703643380,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bdge
BLIN          ,"Bridgeline Digital, Inc.",0.6601,12318831.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/blin
BRID,Bridgford Foods Corporation,12.48,113278863.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/brid
BCOV,Brightcove Inc.,8.15,275338084.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcov
AVGO,Broadcom Limited,179.09,71157741230,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/avgo
BSFT,"BroadSoft, Inc.",41.1,1238897973,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bsft
BVSN,"BroadVision, Inc.",5.3,26226986.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bvsn
BYFC,Broadway Financial Corporation,1.6,46522732.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/byfc
BWEN,"Broadwind Energy, Inc.",4.2,63723429,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bwen
BRCD,"Brocade Communications Systems, Inc.",12.38,4980748155,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/brcd
BRKL,"Brookline Bancorp, Inc.",16.3,1149687819,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/brkl
BRKS,"Brooks Automation, Inc.",16.73,1154709887,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/brks
BRKR,Bruker Corporation,22.11,3546521916,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/brkr
BMTC,Bryn Mawr Bank Corporation,40.7,688370007.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bmtc
BLMT,"BSB Bancorp, Inc.",28.65,260772758.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/blmt
BSQR,BSQUARE Corporation,6.05,75335471.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bsqr
